11370,43.73565430187764
11371,43.73565418697783
11372,43.73565406415819
11373,43.73565394624764
11374,43.73565382930867
11375,43.73565370359647
11376,43.73565357245287
11377,43.73565345569839
11378,43.735653328299136
11379,43.735653201017456
11380,43.735653063493594
11381,43.73565292477488
11382,43.73565279352889
11383,43.73565265512445
11384,43.73565252080237
11385,43.735652355664726
11386,43.73565223140251
11387,43.73565208399972
11388,43.735651933293276
11389,43.73565178144154
11390,43.73565163043073
11391,43.73565148172439
11392,43.73565132104565
11393,43.73565116509511
11394,43.7356510152877
11395,43.73565084301202
11396,43.7356506792604
11397,43.735650516369
11398,43.73565035950357
11399,43.73565019026039
11400,43.7356500079283
11401,43.73564985962538
11402,43.735649672772524
11403,43.73564949503962
11404,43.73564932720366
11405,43.73564914454337
11406,43.73564897623571
11407,43.73564878580803
11408,43.73564861007688
11409,43.735648418104354
11410,43.73564823663602
11411,43.735648054643725
11412,43.735647868582596
11413,43.73564767224663
11414,43.735647486434374
11415,43.73564729465474
11416,43.73564711037846
11417,43.73564689174438
11418,43.73564671625651
11419,43.73564650811621
11420,43.73564632209014
11421,43.7356461057265
11422,43.735645913925175
11423,43.73564571436678
11424,43.735645511151134
11425,43.735645290052254
11426,43.73564510086365
11427,43.73564488513485
11428,43.73564467962069
11429,43.73564447018883
11430,43.73564427499106
11431,43.73564403919431
11432,43.735643834756765
11433,43.73564361691434
11434,43.73564341747467
11435,43.73564318369168
11436,43.73564297686069
11437,43.73564275316399
11438,43.735642539231776
11439,43.73564231622385
11440,43.73564209205427
11441,43.73564187584183
11442,43.7356416407887
11443,43.73564144192395
11444,43.73564119863126
11445,43.73564098517713
11446,43.735640748848795
11447,43.7356405264417
11448,43.73564030061767
11449,43.7356400688318
11450,43.735639835600864
11451,43.73563960867337
11452,43.73563938478717
11453,43.73563915774433
11454,43.735638913556066
11455,43.73563868373328
11456,43.73563845191957
11457,43.73563821475159
11458,43.735637979918195
11459,43.7356377552205
11460,43.735637516558846
11461,43.73563727159925
11462,43.735637044409835
11463,43.73563679230747
11464,43.735636575389385
11465,43.73563633042162
11466,43.735636089995424
11467,43.735635849127675
11468,43.73563559843006
11469,43.73563538148903
11470,43.73563513205009
11471,43.73563489055235
11472,43.73563464384916
11473,43.73563441394594
11474,43.735634165588586
11475,43.73563393056261
11476,43.73563368150295
11477,43.735633437837485
11478,43.73563319556439
11479,43.7356329620178
11480,43.735632700593484
11481,43.7356324817273
11482,43.735632220809926
11483,43.7356319877817
11484,43.73563173884921
11485,43.73563150544221
11486,43.735631249554665
11487,43.73563100610992
11488,43.735630766335696
11489,43.735630531259396
11490,43.73563026974929
11491,43.73563003203756
11492,43.73562980277242
11493,43.73562953894612
11494,43.73562929577876
11495,43.73562906451259
11496,43.73562881970686
11497,43.7356285656205
11498,43.735628325347
11499,43.735628087695346
11500,43.73562784901968
11501,43.73562759662364
11502,43.73562736290923
11503,43.73562710759749
11504,43.735626876177534
11505,43.735626632388175
11506,43.73562639372112
11507,43.7356261408113
11508,43.73562590246914
11509,43.73562567138449
11510,43.73562542642137
11511,43.73562519469919
11512,43.735624938511926
11513,43.73562471064766
11514,43.73562445808247
11515,43.73562423996116
11516,43.73562398357869
11517,43.735623751746665
11518,43.73562352781576
11519,43.73562326164459
11520,43.735623058612845
11521,43.73562280041938
11522,43.73562256640717
11523,43.7356223313935
11524,43.735622105247494
11525,43.735621870054146
11526,43.73562163519115
11527,43.73562140713136
11528,43.73562116263099
11529,43.73562094058909
11530,43.73562070300541
11531,43.73562048753033
11532,43.73562023521968
11533,43.73562002342319
11534,43.7356197944899
11535,43.73561955883172
11536,43.735619338284465
11537,43.73561910691111
11538,43.73561888802608
11539,43.73561866311027
11540,43.735618442108084
11541,43.73561820796906
11542,43.73561798531925
11543,43.73561777619954
11544,43.73561755267927
11545,43.735617336840214
11546,43.735617105227504
11547,43.73561689018952
11548,43.73561667338406
11549,43.735616466973575
11550,43.735616240451904
11551,43.735616029705504
11552,43.735615822500016
11553,43.735615592554964
11554,43.73561539778334
11555,43.73561517856096
11556,43.7356149733269
11557,43.73561475910119
11558,43.73561454419895
11559,43.735614357373045
11560,43.73561413421778
11561,43.73561394413728
11562,43.73561372778349
11563,43.735613534845115
11564,43.73561332580254
11565,43.73561312297864
11566,43.735612932310126
11567,43.735612728961755
11568,43.73561252404494
11569,43.73561233735175
11570,43.735612134585175
11571,43.73561193777948
11572,43.73561175545195
11573,43.735611559188115
11574,43.735611367127994
11575,43.73561118237267
11576,43.735610991307034
11577,43.73561079935043
11578,43.73561061654287
11579,43.73561043653477
11580,43.73561023558808
11581,43.73561005699164
11582,43.73560988316733
11583,43.73560970333996
11584,43.73560952774282
11585,43.73560934822905
11586,43.7356091564414
11587,43.73560899545085
11588,43.73560880499971
11589,43.73560865598629
11590,43.735608465816256
11591,43.735608301023504
11592,43.73560812937079
11593,43.73560795731387
11594,43.73560780763747
11595,43.735607611729286
11596,43.73560747047826
11597,43.73560730049796
11598,43.735607141555576
11599,43.73560697847888
11600,43.73560681795907
11601,43.73560665356108
11602,43.73560650632353
11603,43.73560634021572
11604,43.73560619106198
11605,43.73560604663916
11606,43.73560588520704
11607,43.735605733198206
11608,43.73560559201442
11609,43.73560543296717
11610,43.735605301293226
11611,43.73560514903166
11612,43.735604989591714
11613,43.73560486920445
11614,43.735604708411124
11615,43.735604582613
11616,43.735604440004956
11617,43.735604289422014
11618,43.73560417299226
11619,43.7356040221723
11620,43.73560389403806
11621,43.73560376515433
11622,43.73560362411793
11623,43.73560350374957
11624,43.73560338282881
11625,43.73560323144007
11626,43.73560311806751
11627,43.735602990054055
11628,43.73560287230299
11629,43.73560274491985
11630,43.73560262436014
11631,43.73560249512124
11632,43.73560238497374
11633,43.735602266042754
11634,43.73560214392742
11635,43.73560204296275
11636,43.735601910367535
11637,43.735601816585984
11638,43.73560168807706
11639,43.73560158423397
11640,43.73560147671885
11641,43.7356013733042
11642,43.73560125110036
11643,43.735601162234126
11644,43.73560103821421
11645,43.735600945106114
11646,43.73560085160301
11647,43.73560073163896
11648,43.735600639082335
11649,43.735600542983235
11650,43.73560045266014
11651,43.735600339695026
11652,43.73560025493952
11653,43.735600153868546
11654,43.73560006222926
11655,43.735599961114666
11656,43.735599877260334
11657,43.735599785916264
11658,43.735599704775694
11659,43.73559960381669
11660,43.73559951220062
11661,43.73559944476821
11662,43.73559933875933
11663,43.735599261625524
11664,43.73559918155922
11665,43.735599094392455
11666,43.73559901329202
11667,43.73559892711013
11668,43.735598849611804
11669,43.735598774385096
11670,43.735598683953654
11671,43.73559861593538
11672,43.73559852997747
11673,43.73559845458134
11674,43.73559838512473
11675,43.73559830585694
11676,43.73559823652696
11677,43.73559815379727
11678,43.735598086175976
11679,43.73559801105827
11680,43.73559794235527
11681,43.73559786929883
11682,43.735597800771465
11683,43.73559772529543
11684,43.73559765998832
11685,43.73559757598742
11686,43.73559752640612
11687,43.735597453786006
11688,43.73559737719327
11689,43.735597318464215
11690,43.73559725350933
11691,43.73559717720425
11692,43.735597110944106
11693,43.73559705018536
11694,43.73559698567782
11695,43.73559692033723
11696,43.73559685279426
11697,43.73559678353633
11698,43.73559672260202
11699,43.73559665971861
11700,43.73559658762143
11701,43.73559652713862
11702,43.735596471148824
11703,43.7355964013827
11704,43.73559633402156
11705,43.735596276049996
11706,43.735596203549285
11707,43.735596144868104
11708,43.73559607964811
11709,43.73559601343013
11710,43.73559594263966
11711,43.73559588381546
11712,43.735595818914014
11713,43.73559575779726
11714,43.73559568513854
11715,43.73559561179097
11716,43.73559556378402
11717,43.73559547529076
11718,43.735595412570255
11719,43.735595355419186
11720,43.735595279158034
11721,43.73559521941143
11722,43.73559513502483
11723,43.73559507572401
11724,43.73559499109641
11725,43.735594935894255
11726,43.73559484887387
11727,43.73559477740029
11728,43.735594709596896
11729,43.73559463628199
11730,43.7355945538621
11731,43.73559447727596
11732,43.73559439903803
11733,43.73559432838686
11734,43.73559423527517
11735,43.735594164518815
11736,43.73559406339356
11737,43.735594009760874
11738,43.735593900116356
11739,43.73559382514139
11740,43.735593730736696
11741,43.73559364426975
11742,43.73559355358218
11743,43.73559345366727
11744,43.73559336792013
11745,43.73559328045495
11746,43.73559316172017
11747,43.73559307037283
11748,43.735592983829655
11749,43.735592876861
11750,43.73559277692418
11751,43.73559264842774
11752,43.73559255621053
11753,43.73559244869281
11754,43.73559233243846
11755,43.73559221665806
11756,43.73559210843862
11757,43.73559198297824
11758,43.73559185565439
11759,43.73559174036754
11760,43.735591611775405
11761,43.73559148536631
11762,43.73559135861051
11763,43.73559122291927
11764,43.73559108554479
11765,43.73559094579449
11766,43.735590808431375
11767,43.73559066636954
11768,43.73559051474548
11769,43.73559037061824
11770,43.735590195790294
11771,43.73559005825655
11772,43.73558990705568
11773,43.735589721217714
11774,43.735589584599495
11775,43.73558939604492
11776,43.735589235641896
11777,43.73558904354887
11778,43.73558888443092
11779,43.73558868876302
11780,43.735588507223824
11781,43.73558832141295
11782,43.7355881219165
11783,43.735587925927405
11784,43.73558772955686
11785,43.73558751629275
11786,43.73558732159747
11787,43.73558709246612
11788,43.73558687836464
11789,43.73558665223368
11790,43.73558643313046
11791,43.73558620245574
11792,43.73558597810352
11793,43.73558572964832
11794,43.73558547563125
11795,43.735585243411656
11796,43.73558496941491
11797,43.735584732983256
11798,43.7355844552096
11799,43.73558419191394
11800,43.735583929903996
11801,43.7355836401316
11802,43.73558335109814
11803,43.73558307796243
11804,43.73558276780611
11805,43.73558247294918
11806,43.73558217812648
11807,43.735581851127186
11808,43.735581546899596
11809,43.73558122479967
11810,43.7355808983854
11811,43.73558055322084
11812,43.73558022212178
11813,43.73557986441197
11814,43.735579534777855
11815,43.73557916741377
11816,43.735578788267325
11817,43.73557843654182
11818,43.73557804899208
11819,43.73557767149908
11820,43.73557727800555
11821,43.73557687042538
11822,43.735576463282804
11823,43.73557606566606
11824,43.735575645837244
11825,43.735575219397454
11826,43.73557477946798
11827,43.73557433917872
11828,43.735573894849075
11829,43.73557344500983
11830,43.735572982550444
11831,43.735572502635854
11832,43.735572028865825
11833,43.735571549598575
11834,43.73557104542242
11835,43.73557053854862
11836,43.7355700380821
11837,43.735569512382334
11838,43.73556899376151
11839,43.73556845341348
11840,43.735567918891846
11841,43.73556736127717
11842,43.735566787810235
11843,43.735566241421715
11844,43.73556564299208
11845,43.73556505456108
11846,43.735564466608345
11847,43.73556385708724
11848,43.735563239542856
11849,43.73556262182279
11850,43.73556197043752
11851,43.73556135103
11852,43.73556066856552
11853,43.73556001805857
11854,43.73555934962306
11855,43.73555866198896
11856,43.73555795894877
11857,43.735557270922484
11858,43.73555654620286
11859,43.73555582328864
11860,43.73555507790533
11861,43.7355543319131
11862,43.73555358444667
11863,43.73555281206392
11864,43.73555204194561
11865,43.73555123478661
11866,43.735550449303595
11867,43.735549633704466
11868,43.735548784159114
11869,43.735547988175256
11870,43.73554710961993
11871,43.73554626635155
11872,43.73554538554799
11873,43.7355445121124
11874,43.73554360134707
11875,43.73554270426813
